Id, Situacao, qntElementos, Média, espaçoVazio 
4366,alocado,93,23748,2208613
4367,alocado,93,23670,2201322
4088,liberado,93,23645,2199070
4089,liberado,93,24221,2252615
4090,liberado,93,24280,2258113
4091,liberado,93,24283,2258388
4368,alocado,93,24887,2314560
4369,alocado,93,24423,2271360
4370,alocado,93,24269,2257099
4371,alocado,93,23794,2212903
4092,liberado,93,23693,2203509
4372,alocado,93,24033,2235099
4093,liberado,93,23494,2185007
4094,liberado,93,23601,2194925
4095,liberado,93,24044,2236167
4373,alocado,93,24244,2254739
4181,liberado,93,23570,2192054
4374,alocado,93,23641,2198655
4096,liberado,93,23571,2192110
4324,liberado,93,23840,2217184
4346,liberado,93,23928,2225386
4097,liberado,93,24151,2246074
4098,liberado,93,24779,2304512
4305,liberado,93,24864,2312394
4375,alocado,94,25073,2356881
4376,alocado,94,24924,2342874
4099,liberado,94,24426,2296130
4377,alocado,94,24946,2345004
4100,liberado,94,24542,2307027
4101,liberado,94,24873,2338126
4103,liberado,94,24933,2343729
4104,liberado,94,25138,2363055
4105,liberado,94,25230,2371634
4378,alocado,94,25653,2411467
4106,liberado,94,25201,2368957
4379,alocado,94,25530,2399843
4107,liberado,94,25090,2358500
4108,liberado,94,25714,2417162
4109,liberado,94,26237,2466320
4231,liberado,94,26796,2518889
4110,liberado,94,27388,2574481
4380,alocado,94,27745,2608111
4111,liberado,94,27204,2557261
4112,liberado,94,27524,2587266
4279,liberado,94,27722,2605873
4113,liberado,94,28239,2654557
4114,liberado,94,28845,2711462
4115,liberado,94,29119,2737236
4116,liberado,94,29346,2758537
4222,liberado,94,29406,2764251
4381,alocado,94,29673,2789353
4117,liberado,94,29490,2772081
4118,liberado,94,29959,2816186
4119,liberado,93,30809,2865282
4382,alocado,93,31476,2927357
4120,liberado,93,30916,2875218
4383,alocado,92,31514,2899308
4384,alocado,92,31346,2883923
4385,alocado,92,31260,2875990
4386,alocado,92,31014,2853348
4387,alocado,92,30390,2795942
4388,alocado,92,30160,2774736
4389,alocado,92,29456,2709975
4390,alocado,92,29441,2708641
4391,alocado,92,28925,2661140
4392,alocado,92,28308,2604345
4121,liberado,92,27890,2565959
4122,liberado,92,28090,2584342
4393,alocado,92,28374,2610429
4394,alocado,92,28179,2592523
4395,alocado,92,28030,2578788
4396,alocado,92,27785,2556226
4123,liberado,92,27698,2548289
4397,alocado,91,28557,2598721
4125,liberado,91,28108,2557850
4398,alocado,91,28336,2578641
4399,alocado,91,27750,2525269
4400,alocado,91,27641,2515366
4401,alocado,91,27099,2466050
4128,liberado,91,26538,2415022
4402,alocado,91,26698,2429582
4403,alocado,91,26307,2393958
4129,liberado,91,26288,2392270
4130,liberado,91,26355,2398312
4131,liberado,91,26720,2431553
4404,alocado,91,27080,2464298
4405,alocado,91,26510,2412437
4406,alocado,91,25868,2354071
4407,alocado,91,25638,2333136
4408,alocado,91,25588,2328557
4132,liberado,91,25048,2279391
4134,liberado,91,25107,2284795
4409,alocado,91,25455,2316469
4410,alocado,91,24782,2255182
4411,alocado,91,24415,2221824
4412,alocado,91,24324,2213553
4413,alocado,91,23809,2166635
4266,liberado,91,23458,2134679
4137,liberado,91,24020,2185903
4414,alocado,91,24226,2204567
4415,alocado,91,23913,2176158
4138,liberado,91,23480,2136687
4416,alocado,91,24047,2188336
4139,liberado,91,23485,2137177
4140,liberado,91,23904,2175265
4417,alocado,91,23933,2177930
4141,liberado,91,23762,2162357
4418,alocado,91,24155,2198117
4419,alocado,91,24109,2193995
4142,liberado,91,23641,2151421
4420,alocado,91,24226,2204632
4143,liberado,91,24086,2191838
4421,alocado,91,24505,2229958
4146,liberado,91,24283,2209821
4422,alocado,91,24869,2263133
4147,liberado,91,24868,2262989
4148,liberado,91,24985,2273645
4423,alocado,91,25203,2293513
4149,liberado,91,25016,2276525
4150,liberado,91,25649,2334108
4424,alocado,91,25907,2357555
4425,alocado,91,25543,2324459
4151,liberado,91,25192,2292476
4152,liberado,91,25284,2300886
4154,liberado,91,25493,2319938
4426,alocado,91,25858,2353138
4427,alocado,91,25720,2340603
4155,liberado,91,25188,2292108
4156,liberado,92,24939,2294475
4157,liberado,92,25357,2332918
4428,alocado,92,25701,2364524
4158,liberado,92,25362,2333340
4159,liberado,92,25521,2347937
4160,liberado,92,25748,2368837
4161,liberado,92,25852,2378413
4429,alocado,92,26177,2408356
4430,alocado,92,25508,2346787
4162,liberado,92,25114,2310555
4163,liberado,92,25385,2335444
4164,liberado,92,25416,2338305
4431,alocado,92,25585,2353849
4432,alocado,92,24981,2298306
4433,alocado,92,24535,2257298
4434,alocado,92,24272,2233082
4165,liberado,92,23950,2203424
4435,alocado,92,24034,2211216
4167,liberado,92,23567,2168191
4436,alocado,92,23951,2203545
4168,liberado,92,23904,2199224
4169,liberado,92,24590,2262326
4437,alocado,92,25290,2326726
4438,alocado,92,24965,2296813
4439,alocado,92,24507,2254673
4440,alocado,92,24505,2254491
4441,alocado,92,24093,2216608
4171,liberado,92,23739,2184041
4172,liberado,92,24295,2235154
4442,alocado,92,24588,2262145
4443,alocado,92,24365,2241632
4173,liberado,92,23741,2184217
4174,liberado,92,24207,2227044
4175,liberado,92,24321,2237585
4176,liberado,92,24785,2280281
4177,liberado,92,25344,2331734
4444,alocado,92,25873,2380379
4445,alocado,92,25335,2330906
4178,liberado,92,24818,2283307
4446,alocado,92,25338,2331182
4179,liberado,92,25195,2317948
4447,alocado,92,25246,2322663
4448,alocado,92,24758,2277818
4180,liberado,92,24681,2270670
4182,liberado,92,25327,2330146
4183,liberado,91,25853,2352670
4185,liberado,90,26851,2416664
4186,liberado,90,27164,2444789
4449,alocado,90,27569,2481296
4187,liberado,90,27145,2443108
4188,liberado,90,27622,2486027
4450,alocado,90,28226,2540384
4451,alocado,90,28119,2530740
4452,alocado,90,27679,2491149
4189,liberado,90,27574,2481692
4453,alocado,90,28218,2539692
4454,alocado,90,27524,2477182
4190,liberado,90,27332,2459903
4455,alocado,90,27635,2487191
4456,alocado,90,27295,2456628
4457,alocado,90,26999,2429929
4458,alocado,90,26889,2420015
4459,alocado,90,26416,2377470
4459,liberado,90,26326,2369376
4460,alocado,90,26416,2377470
4461,alocado,90,26380,2374201
4462,alocado,90,26120,2350888
4191,liberado,90,25655,2308977
4463,alocado,90,25837,2325334
4464,alocado,90,25810,2322961
4465,alocado,90,25411,2287045
4466,alocado,90,24962,2246587
4467,alocado,90,24744,2227044
4321,liberado,90,24291,2186220
4192,liberado,91,24128,2195731
4193,liberado,91,24373,2218023
4468,alocado,91,24652,2243360
4469,alocado,91,23992,2183354
4194,liberado,91,23930,2177654
4216,liberado,91,23975,2181765
4195,liberado,91,24477,2227462
4196,liberado,91,24711,2248727
4197,liberado,91,24926,2268290
4470,alocado,91,25394,2310943
4198,liberado,91,25299,2302217
4471,alocado,91,25378,2309487
4199,liberado,91,25196,2292861
4200,liberado,91,25483,2319022
4472,alocado,91,25985,2364684
4201,liberado,91,25357,2307528
4473,alocado,91,26043,2369984
4202,liberado,91,25456,2316502
4474,alocado,91,25916,2358442
4475,alocado,91,25239,2296818
4203,liberado,91,25108,2284843
4204,liberado,91,25538,2324028
4205,liberado,91,25779,2345960
4476,alocado,91,26023,2368097
4206,liberado,91,25929,2359624
4477,alocado,91,26086,2373872
4478,alocado,91,25831,2350625
4207,liberado,91,25763,2344465
4479,alocado,91,26444,2406453
4208,liberado,91,26173,2381792
4209,liberado,91,26292,2392651
4480,alocado,91,26747,2434036
4481,alocado,91,26362,2398967
4210,liberado,91,25827,2350315
4211,liberado,91,25982,2364403
4482,alocado,91,26043,2369973
4483,alocado,91,25926,2359354
4212,liberado,91,25382,2309770
4213,liberado,91,25574,2327242
4214,liberado,91,25688,2337657
4215,liberado,91,26171,2381613
4217,liberado,91,26335,2396502
4218,liberado,91,26829,2441479
4484,alocado,91,27475,2500254
4219,liberado,91,26986,2455797
4485,alocado,91,27272,2481780
4486,alocado,91,27114,2467425
4220,liberado,91,26940,2451607
4487,alocado,91,27130,2468897
4488,alocado,91,26644,2424610
4238,liberado,91,25941,2360708
4489,alocado,91,26445,2406536
4490,alocado,91,26010,2366975
4491,alocado,91,25934,2360004
4492,alocado,91,25500,2320571
4221,liberado,91,25305,2302838
4223,liberado,91,25534,2323646
4493,alocado,91,26122,2377164
4224,liberado,91,26073,2372690
4494,alocado,91,26748,2434077
4225,liberado,91,26452,2407199
4495,alocado,91,27078,2464105
4227,liberado,91,26885,2446566
4496,alocado,91,27325,2486575
4228,liberado,91,27067,2463159
4229,liberado,91,27068,2463250
4497,alocado,91,27435,2496590
4498,alocado,91,27193,2474606
4499,alocado,91,26845,2442967
4230,liberado,91,26210,2385176
4500,alocado,91,26595,2420218
4501,alocado,91,26485,2410167
4502,alocado,91,25969,2363229
4232,liberado,91,25410,2312328
4503,alocado,91,25812,2348907
4504,alocado,91,25780,2346024
4505,alocado,91,25569,2326829
4506,alocado,91,24944,2269927
4233,liberado,91,24909,2266769
4234,liberado,91,25397,2311182
4507,alocado,90,26147,2353264
4508,alocado,90,25872,2328519
4509,alocado,90,25565,2300885
4510,alocado,90,25224,2270233
4511,alocado,90,24596,2213669
4403,liberado,90,24161,2174528
4512,alocado,91,23914,2176216
4513,alocado,91,23578,2145639
4235,liberado,91,22968,2090159
4236,liberado,91,23515,2139886
4237,liberado,91,23840,2169450
4514,alocado,91,24023,2186171
4239,liberado,91,23906,2175469
4515,alocado,91,23974,2181712
4240,liberado,91,23744,2160727
4516,alocado,91,24180,2200459
4241,liberado,91,23670,2154017
4242,liberado,91,24042,2187901
4517,alocado,91,24314,2212593
4243,liberado,91,23633,2150633
4244,liberado,91,23727,2159246
4245,liberado,91,24267,2208369
4518,alocado,91,24311,2212348
4246,liberado,91,23888,2173823
4247,liberado,91,24060,2189493
4519,alocado,91,24285,2209941
4520,alocado,91,23771,2163177
4248,liberado,91,23280,2118489
4249,liberado,91,23325,2122597
4250,liberado,91,23366,2126320
4521,alocado,91,23505,2138998
4251,liberado,91,23361,2125923
4522,alocado,91,23434,2132573
4252,liberado,91,22873,2081511
4523,alocado,91,23404,2129779
4253,liberado,91,22892,2083232
4254,liberado,91,23563,2144312
4524,alocado,91,24005,2184474
4255,liberado,91,23778,2163841
4525,alocado,91,23977,2181992
4526,alocado,91,23426,2131842
4256,liberado,91,22988,2091932
4527,alocado,91,23631,2150488
4257,liberado,91,23026,2095452
4528,alocado,91,23463,2135166
4258,liberado,91,23039,2096605
4529,alocado,91,23389,2128443
4259,liberado,91,23086,2100899
4530,alocado,90,24045,2164076
4338,liberado,90,23994,2159510
4531,alocado,90,24241,2181740
4532,alocado,90,23945,2155115
4533,alocado,90,23462,2111590
4534,alocado,90,22976,2067879
4260,liberado,90,22335,2010215
4535,alocado,90,22384,2014612
4536,alocado,90,22349,2011415
4537,alocado,90,22031,1982850
4538,alocado,90,21634,1947083
4500,liberado,90,21075,1896797
4320,liberado,90,21187,1906848
4539,alocado,89,21474,1911197
4540,alocado,89,21213,1888001
4541,alocado,89,20651,1837984
4261,liberado,89,20393,1815038
4262,liberado,89,20455,1820556
4542,alocado,89,20648,1837749
4263,liberado,89,20488,1823492
4264,liberado,89,20775,1848998
4265,liberado,89,20840,1854834
4267,liberado,89,21260,1892200
4543,alocado,89,21685,1929992
4268,liberado,89,21198,1886686
4544,alocado,89,21348,1899973
4269,liberado,89,21034,1872034
4545,alocado,89,21207,1887444
4270,liberado,89,21063,1874687
4271,liberado,89,21611,1923449
4546,alocado,89,21708,1932073
4547,alocado,89,21242,1890556
4272,liberado,89,20887,1858948
4273,liberado,89,21547,1917766
4274,liberado,89,21983,1956513
4548,alocado,89,22402,1993855
4275,liberado,89,21676,1929219
4276,liberado,89,22066,1963915
4457,liberado,89,22112,1967968
4277,liberado,90,21976,1977882
4549,alocado,90,22430,2018715
4550,alocado,90,22231,2000864
4551,alocado,90,22003,1980304
4278,liberado,90,21953,1975823
4552,alocado,90,22305,2007504
4280,liberado,90,21813,1963243
4281,liberado,90,21916,1972477
4282,liberado,90,22214,1999304
4553,alocado,90,22524,2027189
4554,alocado,90,22126,1991395
4555,alocado,90,21764,1958765
4556,alocado,90,21712,1954164
4283,liberado,90,21018,1891688
4284,liberado,90,21254,1912898
4557,alocado,90,21405,1926537
4558,alocado,90,21237,1911375
4559,alocado,90,21208,1908723
4560,alocado,90,20787,1870890
4285,liberado,90,20406,1836593
4561,alocado,90,20681,1861315
4562,alocado,90,20092,1808327
4286,liberado,90,19672,1770488
4287,liberado,90,19938,1794460
4288,liberado,90,20316,1828497
4289,liberado,90,20852,1876738
4290,liberado,90,20924,1883172
4291,liberado,89,21555,1918432
4292,liberado,89,22059,1963332
4563,alocado,89,22162,1972460
4293,liberado,89,22040,1961607
4294,liberado,89,22133,1969924
4295,liberado,89,22422,1995598
4296,liberado,89,22791,2028434
4297,liberado,89,23291,2072938
4298,liberado,89,23704,2109660
4564,alocado,89,24041,2139704
4299,liberado,89,23946,2131261
4300,liberado,89,24503,2180812
4301,liberado,89,24680,2196536
4302,liberado,89,24739,2201827
4565,alocado,89,25240,2246409
4566,alocado,89,24696,2198032
4303,liberado,89,24212,2154901
4304,liberado,89,24240,2157432
4306,liberado,89,24896,2215769
4567,alocado,89,25197,2242537
4307,liberado,89,25146,2238020
4568,alocado,89,25246,2246966
4308,liberado,89,24890,2215290
4569,alocado,89,25283,2250231
4309,liberado,89,24633,2192355
4570,alocado,89,24889,2215177
4571,alocado,89,24438,2175061
4310,liberado,89,24065,2141857
4311,liberado,89,24589,2188475
4312,liberado,89,24598,2189280
4313,liberado,89,25279,2249863
4314,liberado,89,25542,2273280
4368,liberado,89,25568,2275610
4315,liberado,89,26054,2318810
4572,alocado,89,26359,2346037
4573,alocado,89,26295,2340309
4316,liberado,89,25944,2309016
4574,alocado,88,26279,2312608
4317,liberado,88,25940,2282762
4318,liberado,88,26423,2325246
4572,liberado,88,26816,2359844
4319,liberado,88,26881,2365572
4322,liberado,88,27131,2387605
4575,alocado,88,27818,2448047
4576,alocado,88,27707,2438265
4323,liberado,88,27515,2421364
4577,alocado,88,27714,2438868
4578,alocado,88,27478,2418077
4325,liberado,88,27060,2381330
4579,alocado,88,27709,2438415
4580,alocado,88,27579,2426983
4326,liberado,88,27198,2393457
4327,liberado,88,27516,2421429
4479,liberado,88,27730,2440271
4581,alocado,87,28332,2464932
4328,liberado,87,27920,2429084
4329,liberado,87,28356,2467007
4330,liberado,87,28509,2480361
4582,alocado,87,28529,2482071
4331,liberado,87,28197,2453149
4583,alocado,87,28306,2462666
4584,alocado,87,27826,2420916
4585,alocado,87,27250,2370836
4332,liberado,87,27042,2352714
4586,alocado,87,27529,2395072
4587,alocado,87,27240,2369956
4588,alocado,87,27219,2368112
4333,liberado,87,26886,2339099
4334,liberado,87,27519,2394232
4589,alocado,87,28051,2440516
4590,alocado,87,28037,2439260
4591,alocado,87,27314,2376328
4335,liberado,87,26789,2330694
4336,liberado,87,27308,2375808
4337,liberado,87,27573,2398870
4592,alocado,87,27642,2404864
4339,liberado,87,27397,2383575
4593,alocado,87,27827,2421018
4340,liberado,87,27526,2394779
4341,liberado,87,27748,2414127
4342,liberado,87,28225,2455632
4594,alocado,87,28396,2470513
4343,liberado,87,27845,2422592
4358,liberado,87,28492,2478858
4595,alocado,87,28656,2493124
4596,alocado,87,28257,2458444
4344,liberado,87,27929,2429832
4597,alocado,87,27992,2435367
4345,liberado,87,27833,2421546
4598,alocado,87,27905,2427751
4347,liberado,87,27649,2405531
4348,liberado,87,27869,2424651
4349,liberado,87,27975,2433837
4350,liberado,87,28192,2452788
4599,alocado,87,28494,2479063
4600,alocado,87,28294,2461616
4601,alocado,87,28034,2438982
4351,liberado,87,27617,2402753
4602,alocado,87,27674,2407673
4603,alocado,87,26990,2348214
4604,alocado,87,26914,2341550
4605,alocado,87,26745,2326863
4606,alocado,87,26040,2265544
4352,liberado,87,25725,2238154
4607,alocado,87,25813,2245807
4608,alocado,87,25337,2204339
4353,liberado,87,25080,2181963
4354,liberado,87,25260,2197626
4609,alocado,87,25536,2221637
4355,liberado,87,25194,2191898
4356,liberado,87,25816,2246060
4610,alocado,87,25878,2251424
4611,alocado,87,25523,2220554
4357,liberado,87,25124,2185817
4612,alocado,87,25617,2228739
4359,liberado,87,25490,2217680
4613,alocado,87,25972,2259629
4360,liberado,87,25870,2250761
4361,liberado,87,26329,2290689
4614,alocado,87,27024,2351152
4615,alocado,87,26595,2313774
4616,alocado,87,26271,2285606
4362,liberado,87,26012,2263068
4617,alocado,87,26368,2294094
4618,alocado,87,25755,2240749
4363,liberado,87,25402,2210023
4619,alocado,86,26027,2238364
4620,alocado,86,25946,2231437
4621,alocado,86,25309,2176580
4622,alocado,86,25077,2156681
4364,liberado,86,24781,2131196
4623,alocado,86,25462,2189780
4624,alocado,86,25160,2163794
4365,liberado,86,24836,2135937
4625,alocado,86,25241,2170788
4626,alocado,86,25000,2150066
4627,alocado,86,24815,2134132
4628,alocado,86,24520,2108789
4366,liberado,86,23814,2048004
4367,liberado,86,23898,2055295
4369,liberado,86,23924,2057547
4629,alocado,86,24090,2071808
4630,alocado,86,23757,2043175
4631,alocado,86,23324,2005893
4370,liberado,86,23079,1984807
4632,alocado,86,23593,2029003
4633,alocado,86,23546,2024967
4634,alocado,86,23112,1987691
4635,alocado,86,22782,1959252
4636,alocado,86,22410,1927305
4371,liberado,86,22224,1911284
4637,alocado,86,22333,1920678
4372,liberado,86,22161,1905858
4638,alocado,86,22743,1955950
4639,alocado,86,22194,1908750
4640,alocado,86,21981,1890402
4641,alocado,86,21511,1849969
4642,alocado,86,21383,1839023
4643,alocado,86,21236,1826368
4644,alocado,86,20726,1782496
4645,alocado,86,20632,1774425
4587,liberado,86,20422,1756299
4646,alocado,87,20208,1758143
4647,alocado,87,20146,1752772
4373,liberado,87,20083,1747250
4648,alocado,87,20803,1809935
4649,alocado,87,20711,1801922
4374,liberado,87,20708,1801677
4375,liberado,87,20784,1808222
4650,alocado,87,20945,1822229
4376,liberado,87,20758,1805963
4651,alocado,87,21295,1852707
4377,liberado,87,20945,1822232
4652,alocado,87,21381,1860209
4378,liberado,87,21054,1831763
4379,liberado,87,21543,1874273
4380,liberado,87,22018,1915616
4653,alocado,87,22603,1966466
4654,alocado,87,22003,1914340
4655,alocado,87,21974,1911749
4381,liberado,87,21385,1860568
4656,alocado,87,21584,1877840
4382,liberado,87,21190,1843571
4657,alocado,87,21789,1895710
4658,alocado,87,21313,1854264
4659,alocado,87,20989,1826078
4660,alocado,87,20616,1793652
4661,alocado,87,20543,1787310
4662,alocado,87,20153,1753325
4383,liberado,87,20097,1748444
4663,alocado,87,20273,1763829
4664,alocado,87,19702,1714097
4665,alocado,87,19528,1699018
4666,alocado,87,19040,1656524
4667,alocado,87,18673,1624608
4384,liberado,87,18162,1580097
4385,liberado,87,18253,1588030
4419,liberado,87,18513,1610672
4668,alocado,87,19002,1653246
4386,liberado,87,18658,1623297
4669,alocado,87,19318,1680703
4670,alocado,87,19306,1679698
4387,liberado,87,18894,1643787
4671,alocado,87,19137,1664993
4388,liberado,87,18595,1617771
4672,alocado,87,19339,1682532
4389,liberado,87,19141,1665318
4624,liberado,87,19156,1666652
4673,alocado,88,19255,1694509
4390,liberado,88,19093,1680227
4391,liberado,88,19633,1727728
4674,alocado,88,20278,1784523
4392,liberado,88,19788,1741431
4675,alocado,88,20225,1779817
4393,liberado,88,19900,1751248
4394,liberado,88,20104,1769154
4395,liberado,88,20260,1782889
4396,liberado,88,20516,1805451
4397,liberado,88,20606,1813388
4676,alocado,88,21071,1854259
4677,alocado,88,20675,1819424
4398,liberado,88,20179,1775782
4399,liberado,88,20785,1829154
4438,liberado,88,20898,1839057
4400,liberado,88,21377,1881197
4678,alocado,88,21937,1930513
4679,alocado,88,21684,1908267
4401,liberado,88,21293,1873865
4402,liberado,88,21873,1924893
4680,alocado,88,22278,1960517
4404,liberado,88,21966,1933067
4405,liberado,88,22556,1984928
4406,liberado,88,23219,2043294
4681,alocado,88,23457,2064229
4682,alocado,88,23277,2048418
4683,alocado,88,23236,2044837
4684,alocado,88,23184,2040205
4685,alocado,88,23015,2025383
4686,alocado,88,22377,1969177
4407,liberado,88,22027,1938460
4408,liberado,88,22079,1943039
4409,liberado,88,22638,1992205
4410,liberado,88,23335,2053492
4687,alocado,88,23714,2086850
4688,alocado,88,23425,2061473
4689,alocado,88,22936,2018453
4690,alocado,88,22660,1994152
4691,alocado,88,22296,1962104
4411,liberado,88,22097,1944575
4692,alocado,88,22191,1952846
4412,liberado,88,21925,1929435
4693,alocado,88,22458,1976353
4413,liberado,88,21793,1917824
4694,alocado,88,22156,1949780
4695,alocado,88,21562,1897512
4414,liberado,88,21206,1866173
4415,liberado,88,21529,1894582
4696,alocado,88,21977,1934053
4697,alocado,88,21639,1904273
4416,liberado,88,21224,1867763
4698,alocado,88,21805,1918922
4417,liberado,88,21387,1882088
4418,liberado,88,21564,1897661
4699,alocado,88,21611,1901783
4700,alocado,88,21292,1873740
4420,liberado,88,20707,1822281
4421,liberado,88,20853,1835075
4701,alocado,88,21081,1855212
4702,alocado,88,20857,1835443
4703,alocado,88,20157,1773846
4422,liberado,88,19978,1758091
4423,liberado,88,19979,1758235
4424,liberado,88,20172,1775223
4704,alocado,88,20549,1808319
4425,liberado,88,19911,1752220
4705,alocado,88,20275,1784203
4426,liberado,88,19774,1740164
4427,liberado,88,19917,1752699
4706,alocado,88,20468,1801194
4707,alocado,88,20398,1795088
4428,liberado,88,20260,1782956
4429,liberado,88,20615,1814140
4708,alocado,88,21314,1875709
4709,alocado,88,20753,1826283
4710,alocado,88,20314,1787683
4711,alocado,88,19957,1756300
4430,liberado,88,19339,1701842
4712,alocado,88,19750,1738074
4431,liberado,88,19570,1722205
4713,alocado,88,20201,1777748
4432,liberado,88,19844,1746330
4433,liberado,88,20310,1787338
4434,liberado,88,20585,1811554
4435,liberado,87,21163,1841212
4436,liberado,87,21657,1884237
4437,liberado,87,21707,1888558
4439,liberado,87,22051,1918471
4440,liberado,88,21802,1918653
4441,liberado,88,22233,1956536
4442,liberado,88,22603,1989103
4443,liberado,88,22836,2009616
4714,alocado,88,23488,2067031
4715,alocado,88,23460,2064497
4716,alocado,88,23252,2046185
4717,alocado,88,23107,2033466
4444,liberado,88,22707,1998242
4718,alocado,88,23269,2047715
4719,alocado,88,23055,2028866
4720,alocado,88,22669,1994907
4445,liberado,88,22319,1964137
4721,alocado,88,22860,2011736
4446,liberado,88,22203,1953941
4722,alocado,88,22354,1967175
4723,alocado,88,22245,1957597
4724,alocado,88,22069,1942135
4725,alocado,88,21757,1914688
4726,alocado,88,21634,1903850
4447,liberado,88,21394,1882718
4448,liberado,88,21904,1927563
4727,alocado,88,21985,1934711
4728,alocado,88,21953,1931899
4729,alocado,88,21896,1926857
4730,alocado,88,21241,1869240
4449,liberado,88,21040,1851593
4731,alocado,88,21474,1889781
4732,alocado,88,20909,1840029
4450,liberado,88,20815,1831759
4733,alocado,88,20925,1841403
4451,liberado,88,20353,1791133
4734,alocado,88,20803,1830724
4735,alocado,88,20673,1819258
4736,alocado,88,20290,1785564
4737,alocado,88,19963,1756795
4452,liberado,88,19935,1754366
4738,alocado,88,20043,1763823
4739,alocado,88,19353,1703087
4453,liberado,88,18848,1658681
4740,alocado,88,19558,1721191
4741,alocado,88,19416,1708693
4742,alocado,88,19277,1696398
4454,liberado,88,18978,1670112
4743,alocado,88,19174,1687391
4744,alocado,88,18763,1651167
4455,liberado,88,18072,1590402
4745,alocado,88,18420,1620965
4456,liberado,88,18355,1615326
4746,alocado,88,18659,1642025
4458,liberado,88,18121,1594713
4747,alocado,88,18605,1637258
4748,alocado,88,18067,1589976
4460,liberado,88,17488,1539009
4749,alocado,88,17525,1542278
4750,alocado,88,16983,1494555
4751,alocado,88,16900,1487269
4752,alocado,88,16569,1458095
4753,alocado,88,16281,1432763
4461,liberado,88,15840,1393951
4754,alocado,88,16105,1417264
4462,liberado,88,15837,1393732
4755,alocado,88,16314,1435643
4756,alocado,88,15704,1382002
4463,liberado,88,15546,1368124
4757,alocado,88,15573,1370497
4758,alocado,88,14963,1316795
4759,alocado,88,14285,1257095
4464,liberado,88,14137,1244136
4760,alocado,88,14546,1280052
4761,alocado,88,13867,1220381
4465,liberado,88,13145,1156831
4466,liberado,88,13605,1197289
4762,alocado,88,13827,1216832
4763,alocado,88,13530,1190700
4764,alocado,88,13410,1180154
4765,alocado,88,13137,1156087
4766,alocado,88,12749,1121974
4767,alocado,88,12182,1072092
4467,liberado,88,11781,1036752
4768,alocado,88,12245,1077576
4468,liberado,88,11958,1052348
4469,liberado,88,12640,1112354
4769,alocado,88,12705,1118054
4770,alocado,88,12480,1098251
4470,liberado,88,11953,1051917
4471,liberado,88,12052,1060643
4472,liberado,88,12241,1077269
4771,alocado,88,12891,1134425
4772,alocado,88,12788,1125379
4473,liberado,88,12449,1095548
4474,liberado,88,13057,1149030
4475,liberado,88,13757,1210654
4476,liberado,88,13893,1222629
4773,alocado,88,13989,1231102
4774,alocado,88,13414,1180456
4477,liberado,88,12845,1130424
4775,alocado,88,13109,1153671
4478,liberado,88,13026,1146357
4776,alocado,88,13096,1152517
4480,liberado,88,12855,1131257
4481,liberado,88,13253,1166326
4777,alocado,88,13806,1214978
4778,alocado,88,13284,1169078
4779,alocado,88,12831,1129188
4482,liberado,88,12785,1125113
4780,alocado,88,12906,1135732
4483,liberado,88,12842,1130164
4781,alocado,88,13406,1179748
4484,liberado,88,13126,1155134
4782,alocado,88,13631,1199591
4485,liberado,88,12977,1141979
4486,liberado,88,13140,1156334
4487,liberado,88,13319,1172152
4488,liberado,88,13823,1216439
4489,liberado,88,14549,1280341
4490,liberado,88,14998,1319902
4783,alocado,88,15078,1326873
4491,liberado,88,14867,1308308
4492,liberado,88,15315,1347741
4493,liberado,88,15516,1365474
4784,alocado,88,15567,1369948
4785,alocado,88,15040,1323595
4494,liberado,88,14802,1302632
4495,liberado,87,15281,1329510
4496,liberado,87,15483,1347049
4786,alocado,87,15752,1370465
4787,alocado,87,15386,1338592
4788,alocado,87,15096,1313425
4789,alocado,87,14642,1273872
4497,liberado,87,13931,1212064
4498,liberado,87,14184,1234048
4499,liberado,87,14548,1265687
4770,liberado,87,15212,1323478
4790,alocado,88,15566,1369812
4501,liberado,88,15252,1342182
4791,alocado,88,15785,1389120
4502,liberado,88,15429,1357838
4503,liberado,88,16008,1408739
4792,alocado,88,16041,1411622
4504,liberado,88,15489,1363114
4793,alocado,88,15708,1382309
4505,liberado,88,15553,1368711
4506,liberado,88,16200,1425613
4794,alocado,88,16236,1428771
4795,alocado,88,15949,1403576
4796,alocado,88,15834,1393438
4797,alocado,88,15344,1350333
4507,liberado,88,15255,1342492
4798,alocado,88,15536,1367237
4508,liberado,88,15270,1343774
4799,alocado,88,15584,1371408
4800,alocado,88,14948,1315436
4509,liberado,88,14534,1279073
4510,liberado,88,14883,1309725
4511,liberado,88,15526,1366289
4801,alocado,88,15970,1405430
4516,liberado,88,15814,1391701
4802,alocado,88,16342,1438143
4803,alocado,88,16328,1436865
4804,alocado,88,15933,1402117
4512,liberado,88,15728,1384100
4805,alocado,88,16075,1414677
4806,alocado,88,15761,1386970
4513,liberado,88,15672,1379217
4807,alocado,88,16303,1434697
4808,alocado,88,15604,1373167
4514,liberado,88,15527,1366438
4809,alocado,88,15649,1377140
4515,liberado,88,15105,1329248
4517,liberado,88,15343,1350233
4810,alocado,88,16047,1412193
4811,alocado,88,15386,1354055
4518,liberado,88,14872,1308744
4519,liberado,88,15309,1347269
4520,liberado,88,15841,1394033
4812,alocado,88,16349,1438721
4521,liberado,88,16250,1430039
4522,liberado,88,16399,1443114
4523,liberado,88,16979,1494176
